19,21
39,21
116,139
190,135
350,277
520,310
786,435
1041,451
1252,377
1548,498
1916,619
2225,522
2584,626
2961,610
3298,517
3576,486
3910,583
4305,682
4775,770
5066,533
5501,746
5850,557
6238,620
6646,673
7054,686
7412,642
7936,849
8337,726
8778,724
9390,1009
9890,852
10458,940
10957,783
11530,918
11954,710
12612,1012
13323,1211
13834,817
14571,1250
15068,861
15619,881
16312,1201
16989,1080
17800,1336
18306,806
18805,808
19418,985
19953,943
20828,1457
21658,1429
22464,1322
23232,1255
23884,1017
24616,1220
25353,1240
26262,1519
27061,1281
27728,1051
28577,1505
29479,1581
30330,1373
31198,1456
32085,1478
33041,1620
33873,1373
34853,1681
35814,1594
36770,1720
37768,1642
38857,1850
39670,1360
40551,1507
41585,1668
42563,1707
59259,31738
67627,16058
70057,4625
79065,17286
80096,1766
86469,12103
100000,142361
100000,58534
100000,268484
