20,21
292,492
680,668
2355,3273
2373,28
2389,21
2409,21
2428,35
2445,22
2612,385
2833,619
3028,529
3312,633
3564,549
3892,723
4186,610
4431,665
4650,612
4963,698
5208,630
5407,512
5606,499
5807,503
6023,612
6225,577
6534,680
6719,515
6920,485
7173,818
7417,510
7532,251
7693,490
7954,649
8159,481
8383,626
8660,618
9003,764
9241,564
9460,515
9774,812
9981,504
10201,663
10947,1993
11195,505
11478,625
11728,491
12051,741
12325,558
12610,725
12836,547
13005,507
13294,663
13347,118
13370,60
13596,560
13826,569
14073,633
14251,362
14410,380
14678,664
14706,69
14960,536
15213,520
15482,652
15489,21
16013,1559
16952,1985
17189,486
17487,660
17740,611
17952,507
18173,522
18368,600
18573,591
18806,484
19084,546
19357,556
19543,368
19763,566
20005,639
20213,513
20459,640
20759,657
20960,485
21180,535
21373,497
21593,476
21775,414
21861,177
22144,626
22369,528
22623,622
22815,526
22985,387
23186,492
23405,545
23696,679
23933,572
24207,861
25626,2801
26050,705
26392,628
26757,682
27056,552
27329,507
27644,626
27935,599
28178,545
28364,404
28603,528
28846,501
28894,117
29200,849
29446,579
29698,612
29733,87
29932,399
30171,565
30434,589
30675,485
30929,699
31079,430
31281,525
31530,492
31753,482
32035,683
32326,608
32526,503
32758,503
33071,842
33093,70
33372,609
33616,564
33857,483
34134,498
34371,569
34383,21
34736,1106
35223,1492
36096,2094
36379,504
36963,1059
37252,483
37559,549
37969,772
38211,503
38537,652
38858,649
39091,609
39315,506
39533,585
39703,529
39886,567
40159,573
40546,787
40854,662
41086,518
41346,578
41607,562
41848,594
42130,633
42403,502
42635,515
42903,674
43193,696
43470,597
43742,572
43977,528
44153,522
44457,626
44762,579
44984,485
45159,516
45473,704
45727,598
45956,534
46197,565
46426,482
46734,645
47018,589
47264,494
47519,708
47696,503
47871,499
48072,555
48266,520
48578,914
48762,551
49006,673
49243,658
49441,569
49667,620
49857,582
50054,500
50255,541
50465,672
50677,602
50800,367
51074,847
51305,647
51531,659
51735,532
51983,686
52166,540
52412,735
52598,503
52777,503
52956,485
53138,508
53318,485
53547,630
53740,526
53930,519
54113,527
54288,473
54500,605
54728,647
54934,596
55141,547
55310,484
55492,493
55703,569
55914,594
56169,725
56354,477
56620,807
56806,485
56975,509
57136,476
57327,541
57509,549
57722,547
57898,511
58168,761
58411,749
58636,607
58823,532
59005,500
59166,493
59359,508
59531,479
59713,507
59892,535
60071,497
60246,489
60441,512
60654,596
60848,517
61056,576
61268,613
61471,632
61644,496
61871,610
62063,555
62276,602
62495,621
62669,480
62949,707
63134,514
63309,512
63488,474
63701,477
64000,554
64308,573
64687,779
64947,577
65209,556
65518,549
65742,499
66055,671
66336,570
66612,648
66901,678
67107,483
67346,547
67588,497
67801,705
68052,480
68313,506
68600,619
68892,683
69147,527
69417,618
69741,780
69947,476
70201,621
70429,514
70793,1010
71103,599
71380,520
71655,583
71997,637
72338,639
72617,594
72699,168
72893,496
73080,544
73278,479
73601,722
73857,576
74143,613
74459,712
74866,935
75081,490
75300,494
75487,386
75813,718
76022,517
76275,610
76509,515
76854,782
77127,659
77383,515
77588,404
77909,536
78158,543
78454,607
78720,570
79045,690
79294,535
79520,538
79739,499
79892,367
80195,611
80459,561
80706,484
80993,525
81258,581
81586,719
81912,720
82175,601
82459,580
82832,624
83192,747
83588,953
83884,602
84105,471
84367,583
84585,485
84853,580
85128,671
85364,565
85654,680
85888,519
86137,541
86320,387
86576,542
86803,477
87095,536
87471,1065
87706,606
87901,505
88100,491
88360,721
88533,477
88767,555
88928,379
89135,566
89336,483
89580,638
89828,663
90036,513
90238,494
90420,488
90616,486
90865,644
91121,701
91363,645
91591,587
91794,560
92087,797
92236,367
92470,651
92654,476
92908,631
93125,577
93384,706
93639,728
93860,570
94033,412
94253,523
94444,498
94668,572
94823,357
95044,575
95238,518
95392,396
95601,553
95793,513
96029,674
96236,553
96425,496
96628,516
96881,689
97082,547
97266,471
97467,498
97660,477
97897,657
98077,512
98262,487
98494,632
98698,537
98946,637
99184,666
99324,364
99561,612
99756,481
99939,498
100000,618
100000,611
100000,811
100000,749
100000,695
100000,524
100000,649
100000,551
100000,499
100000,672
100000,531
100000,476
100000,746
100000,500
100000,716
100000,512
100000,621
100000,523
100000,570
100000,769
100000,515
100000,568
100000,433
100000,514
100000,533
100000,412
100000,578
100000,582
100000,657
100000,501
100000,486
100000,532
100000,840
100000,739
100000,645
100000,528
100000,547
100000,516
100000,490
100000,541
100000,487
100000,576
100000,473
100000,361
100000,484
100000,701
100000,540
100000,536
100000,682
100000,526
100000,945
100000,509
100000,625
100000,482
100000,593
100000,621
100000,578
100000,535
100000,495
100000,687
100000,545
100000,478
100000,670
100000,826
100000,564
100000,516
100000,528
100000,713
100000,547
100000,618
100000,710
100000,510
100000,553
100000,527
100000,507
100000,490
100000,478
100000,481
100000,784
100000,603
100000,508
100000,543
100000,581
100000,535
100000,522
100000,490
100000,757
100000,486
100000,489
100000,492
100000,681
100000,507
100000,493
100000,542
100000,564
100000,491
100000,623
100000,521
100000,657
100000,715
100000,479
100000,658
100000,556
100000,592
100000,539
100000,504
100000,581
100000,565
100000,493
100000,497
100000,639
100000,624
100000,559
100000,801
100000,606
100000,650
100000,779
