-943.0429348455216,0
-892.0544582400969,-910
-991.9,-948.7810121887528
-948.3133105574539,-982.1037084078432
-948.7513639094327,-968.7400797701727
-952.0522954733336,-978.1937589256735
-951.4479613971631,-973
-946.3569868044885,-968.145515238408
-948.8434390659788,-971.961407491533
-950.182301934142,-967.426802303538
-948.627151465086,-974.9015232244299
-956.8032142804948,-954.985988226615
-943.2427573031185,-973.1509359382612
-943.927018981455,-956.0044652794118
-944.1021822717153,-954.3348661986421
-944.2389086515559,-953.9766648923204
-945.3397854929317,-953.7948006488035
-945.7376813271709,-952.9206918974409
-943.9366543080504,-952.3905904930042
-925.7853410938325,-907.9905308687278
-632.9304989632867,-113.74227771231143
